/home/lixiaolou/data/processed
00015085	cnvsrc-single/dev/video/00015085.mp4	cnvsrc-single/dev/audio/00015085.wav	412	263680
00000045	cnvsrc-single/dev/video/00000045.mp4	cnvsrc-single/dev/audio/00000045.wav	139	88960
00011753	cnvsrc-single/dev/video/00011753.mp4	cnvsrc-single/dev/audio/00011753.wav	410	262400
00016705	cnvsrc-single/dev/video/00016705.mp4	cnvsrc-single/dev/audio/00016705.wav	386	247040
00022907	cnvsrc-single/dev/video/00022907.mp4	cnvsrc-single/dev/audio/00022907.wav	377	241280
00013737	cnvsrc-single/dev/video/00013737.mp4	cnvsrc-single/dev/audio/00013737.wav	415	265600
00016827	cnvsrc-single/dev/video/00016827.mp4	cnvsrc-single/dev/audio/00016827.wav	400	256000
00005498	cnvsrc-single/dev/video/00005498.mp4	cnvsrc-single/dev/audio/00005498.wav	173	110720
00003651	cnvsrc-single/dev/video/00003651.mp4	cnvsrc-single/dev/audio/00003651.wav	488	312320
00010733	cnvsrc-single/dev/video/00010733.mp4	cnvsrc-single/dev/audio/00010733.wav	251	160640
00008453	cnvsrc-single/dev/video/00008453.mp4	cnvsrc-single/dev/audio/00008453.wav	182	116480
00015050	cnvsrc-single/dev/video/00015050.mp4	cnvsrc-single/dev/audio/00015050.wav	110	70400
00019845	cnvsrc-single/dev/video/00019845.mp4	cnvsrc-single/dev/audio/00019845.wav	458	293120
00007096	cnvsrc-single/dev/video/00007096.mp4	cnvsrc-single/dev/audio/00007096.wav	112	71680
00004898	cnvsrc-single/dev/video/00004898.mp4	cnvsrc-single/dev/audio/00004898.wav	420	268800
00016339	cnvsrc-single/dev/video/00016339.mp4	cnvsrc-single/dev/audio/00016339.wav	447	286080
00004936	cnvsrc-single/dev/video/00004936.mp4	cnvsrc-single/dev/audio/00004936.wav	399	255360
00003612	cnvsrc-single/dev/video/00003612.mp4	cnvsrc-single/dev/audio/00003612.wav	526	336640
00017493	cnvsrc-single/dev/video/00017493.mp4	cnvsrc-single/dev/audio/00017493.wav	400	256000
00013897	cnvsrc-single/dev/video/00013897.mp4	cnvsrc-single/dev/audio/00013897.wav	123	78720
00005996	cnvsrc-single/dev/video/00005996.mp4	cnvsrc-single/dev/audio/00005996.wav	425	272000
00005285	cnvsrc-single/dev/video/00005285.mp4	cnvsrc-single/dev/audio/00005285.wav	496	317440
00020693	cnvsrc-single/dev/video/00020693.mp4	cnvsrc-single/dev/audio/00020693.wav	86	55040
00003142	cnvsrc-single/dev/video/00003142.mp4	cnvsrc-single/dev/audio/00003142.wav	416	266240
00020605	cnvsrc-single/dev/video/00020605.mp4	cnvsrc-single/dev/audio/00020605.wav	428	273920
00021890	cnvsrc-single/dev/video/00021890.mp4	cnvsrc-single/dev/audio/00021890.wav	625	400000
00012691	cnvsrc-single/dev/video/00012691.mp4	cnvsrc-single/dev/audio/00012691.wav	114	72960
00011593	cnvsrc-single/dev/video/00011593.mp4	cnvsrc-single/dev/audio/00011593.wav	321	205440
00019165	cnvsrc-single/dev/video/00019165.mp4	cnvsrc-single/dev/audio/00019165.wav	413	264320
00011017	cnvsrc-single/dev/video/00011017.mp4	cnvsrc-single/dev/audio/00011017.wav	403	257920
00021675	cnvsrc-single/dev/video/00021675.mp4	cnvsrc-single/dev/audio/00021675.wav	457	292480
00009798	cnvsrc-single/dev/video/00009798.mp4	cnvsrc-single/dev/audio/00009798.wav	393	251520
00002317	cnvsrc-single/dev/video/00002317.mp4	cnvsrc-single/dev/audio/00002317.wav	339	216960
00001236	cnvsrc-single/dev/video/00001236.mp4	cnvsrc-single/dev/audio/00001236.wav	429	274560
00003755	cnvsrc-single/dev/video/00003755.mp4	cnvsrc-single/dev/audio/00003755.wav	357	228480
00003628	cnvsrc-single/dev/video/00003628.mp4	cnvsrc-single/dev/audio/00003628.wav	457	292480
00019446	cnvsrc-single/dev/video/00019446.mp4	cnvsrc-single/dev/audio/00019446.wav	187	119680
00016072	cnvsrc-single/dev/video/00016072.mp4	cnvsrc-single/dev/audio/00016072.wav	130	83200
00017558	cnvsrc-single/dev/video/00017558.mp4	cnvsrc-single/dev/audio/00017558.wav	699	447360
00016859	cnvsrc-single/dev/video/00016859.mp4	cnvsrc-single/dev/audio/00016859.wav	387	247680
00016481	cnvsrc-single/dev/video/00016481.mp4	cnvsrc-single/dev/audio/00016481.wav	86	55040
00018526	cnvsrc-single/dev/video/00018526.mp4	cnvsrc-single/dev/audio/00018526.wav	139	88960
00018259	cnvsrc-single/dev/video/00018259.mp4	cnvsrc-single/dev/audio/00018259.wav	236	151040
00016590	cnvsrc-single/dev/video/00016590.mp4	cnvsrc-single/dev/audio/00016590.wav	93	59520
00019015	cnvsrc-single/dev/video/00019015.mp4	cnvsrc-single/dev/audio/00019015.wav	254	162560
00021124	cnvsrc-single/dev/video/00021124.mp4	cnvsrc-single/dev/audio/00021124.wav	100	64000
00011664	cnvsrc-single/dev/video/00011664.mp4	cnvsrc-single/dev/audio/00011664.wav	223	142720
00000564	cnvsrc-single/dev/video/00000564.mp4	cnvsrc-single/dev/audio/00000564.wav	118	75520
00020111	cnvsrc-single/dev/video/00020111.mp4	cnvsrc-single/dev/audio/00020111.wav	90	57600
00015332	cnvsrc-single/dev/video/00015332.mp4	cnvsrc-single/dev/audio/00015332.wav	381	243840
00016807	cnvsrc-single/dev/video/00016807.mp4	cnvsrc-single/dev/audio/00016807.wav	382	244480
00019528	cnvsrc-single/dev/video/00019528.mp4	cnvsrc-single/dev/audio/00019528.wav	388	248320
00022867	cnvsrc-single/dev/video/00022867.mp4	cnvsrc-single/dev/audio/00022867.wav	209	133760
00019207	cnvsrc-single/dev/video/00019207.mp4	cnvsrc-single/dev/audio/00019207.wav	433	277120
00006152	cnvsrc-single/dev/video/00006152.mp4	cnvsrc-single/dev/audio/00006152.wav	391	250240
00016207	cnvsrc-single/dev/video/00016207.mp4	cnvsrc-single/dev/audio/00016207.wav	387	247680
00005548	cnvsrc-single/dev/video/00005548.mp4	cnvsrc-single/dev/audio/00005548.wav	393	251520
00020636	cnvsrc-single/dev/video/00020636.mp4	cnvsrc-single/dev/audio/00020636.wav	317	202880
00005894	cnvsrc-single/dev/video/00005894.mp4	cnvsrc-single/dev/audio/00005894.wav	254	162560
00001433	cnvsrc-single/dev/video/00001433.mp4	cnvsrc-single/dev/audio/00001433.wav	260	166400
00020508	cnvsrc-single/dev/video/00020508.mp4	cnvsrc-single/dev/audio/00020508.wav	376	240640
00010697	cnvsrc-single/dev/video/00010697.mp4	cnvsrc-single/dev/audio/00010697.wav	110	70400
00014070	cnvsrc-single/dev/video/00014070.mp4	cnvsrc-single/dev/audio/00014070.wav	498	318720
00006749	cnvsrc-single/dev/video/00006749.mp4	cnvsrc-single/dev/audio/00006749.wav	520	332800
00018323	cnvsrc-single/dev/video/00018323.mp4	cnvsrc-single/dev/audio/00018323.wav	407	260480
00021586	cnvsrc-single/dev/video/00021586.mp4	cnvsrc-single/dev/audio/00021586.wav	170	108800
00014372	cnvsrc-single/dev/video/00014372.mp4	cnvsrc-single/dev/audio/00014372.wav	422	270080
00017490	cnvsrc-single/dev/video/00017490.mp4	cnvsrc-single/dev/audio/00017490.wav	380	243200
00012839	cnvsrc-single/dev/video/00012839.mp4	cnvsrc-single/dev/audio/00012839.wav	509	325760
00020838	cnvsrc-single/dev/video/00020838.mp4	cnvsrc-single/dev/audio/00020838.wav	134	85760
00003636	cnvsrc-single/dev/video/00003636.mp4	cnvsrc-single/dev/audio/00003636.wav	398	254720
00008155	cnvsrc-single/dev/video/00008155.mp4	cnvsrc-single/dev/audio/00008155.wav	392	250880
00017068	cnvsrc-single/dev/video/00017068.mp4	cnvsrc-single/dev/audio/00017068.wav	474	303360
00004876	cnvsrc-single/dev/video/00004876.mp4	cnvsrc-single/dev/audio/00004876.wav	335	214400
00002233	cnvsrc-single/dev/video/00002233.mp4	cnvsrc-single/dev/audio/00002233.wav	377	241280
00002500	cnvsrc-single/dev/video/00002500.mp4	cnvsrc-single/dev/audio/00002500.wav	385	246400
00008543	cnvsrc-single/dev/video/00008543.mp4	cnvsrc-single/dev/audio/00008543.wav	136	87040
00013032	cnvsrc-single/dev/video/00013032.mp4	cnvsrc-single/dev/audio/00013032.wav	448	286720
00007728	cnvsrc-single/dev/video/00007728.mp4	cnvsrc-single/dev/audio/00007728.wav	356	227840
00006370	cnvsrc-single/dev/video/00006370.mp4	cnvsrc-single/dev/audio/00006370.wav	519	332160
00002438	cnvsrc-single/dev/video/00002438.mp4	cnvsrc-single/dev/audio/00002438.wav	77	49280
00011570	cnvsrc-single/dev/video/00011570.mp4	cnvsrc-single/dev/audio/00011570.wav	401	256640
00015445	cnvsrc-single/dev/video/00015445.mp4	cnvsrc-single/dev/audio/00015445.wav	544	348160
00020415	cnvsrc-single/dev/video/00020415.mp4	cnvsrc-single/dev/audio/00020415.wav	482	308480
00008984	cnvsrc-single/dev/video/00008984.mp4	cnvsrc-single/dev/audio/00008984.wav	343	219520
00006646	cnvsrc-single/dev/video/00006646.mp4	cnvsrc-single/dev/audio/00006646.wav	660	422400
00007466	cnvsrc-single/dev/video/00007466.mp4	cnvsrc-single/dev/audio/00007466.wav	474	303360
00001013	cnvsrc-single/dev/video/00001013.mp4	cnvsrc-single/dev/audio/00001013.wav	524	335360
00014068	cnvsrc-single/dev/video/00014068.mp4	cnvsrc-single/dev/audio/00014068.wav	463	296320
00020823	cnvsrc-single/dev/video/00020823.mp4	cnvsrc-single/dev/audio/00020823.wav	202	129280
00004827	cnvsrc-single/dev/video/00004827.mp4	cnvsrc-single/dev/audio/00004827.wav	411	263040
00016316	cnvsrc-single/dev/video/00016316.mp4	cnvsrc-single/dev/audio/00016316.wav	385	246400
00001134	cnvsrc-single/dev/video/00001134.mp4	cnvsrc-single/dev/audio/00001134.wav	218	139520
00006747	cnvsrc-single/dev/video/00006747.mp4	cnvsrc-single/dev/audio/00006747.wav	149	95360
00010454	cnvsrc-single/dev/video/00010454.mp4	cnvsrc-single/dev/audio/00010454.wav	498	318720
00011683	cnvsrc-single/dev/video/00011683.mp4	cnvsrc-single/dev/audio/00011683.wav	387	247680
00016173	cnvsrc-single/dev/video/00016173.mp4	cnvsrc-single/dev/audio/00016173.wav	134	85760
00006081	cnvsrc-single/dev/video/00006081.mp4	cnvsrc-single/dev/audio/00006081.wav	550	352000
00006965	cnvsrc-single/dev/video/00006965.mp4	cnvsrc-single/dev/audio/00006965.wav	89	56960
00004575	cnvsrc-single/dev/video/00004575.mp4	cnvsrc-single/dev/audio/00004575.wav	439	280960
00000103	cnvsrc-single/dev/video/00000103.mp4	cnvsrc-single/dev/audio/00000103.wav	446	285440
00015310	cnvsrc-single/dev/video/00015310.mp4	cnvsrc-single/dev/audio/00015310.wav	47	30080
00001884	cnvsrc-single/dev/video/00001884.mp4	cnvsrc-single/dev/audio/00001884.wav	414	264960
00006050	cnvsrc-single/dev/video/00006050.mp4	cnvsrc-single/dev/audio/00006050.wav	406	259840
00010506	cnvsrc-single/dev/video/00010506.mp4	cnvsrc-single/dev/audio/00010506.wav	331	211840
00015989	cnvsrc-single/dev/video/00015989.mp4	cnvsrc-single/dev/audio/00015989.wav	169	108160
00020786	cnvsrc-single/dev/video/00020786.mp4	cnvsrc-single/dev/audio/00020786.wav	638	408320
00021221	cnvsrc-single/dev/video/00021221.mp4	cnvsrc-single/dev/audio/00021221.wav	118	75520
00006726	cnvsrc-single/dev/video/00006726.mp4	cnvsrc-single/dev/audio/00006726.wav	124	79360
00021875	cnvsrc-single/dev/video/00021875.mp4	cnvsrc-single/dev/audio/00021875.wav	397	254080
00019353	cnvsrc-single/dev/video/00019353.mp4	cnvsrc-single/dev/audio/00019353.wav	374	239360
00006788	cnvsrc-single/dev/video/00006788.mp4	cnvsrc-single/dev/audio/00006788.wav	394	252160
00021451	cnvsrc-single/dev/video/00021451.mp4	cnvsrc-single/dev/audio/00021451.wav	239	152960
00002117	cnvsrc-single/dev/video/00002117.mp4	cnvsrc-single/dev/audio/00002117.wav	438	280320
00013575	cnvsrc-single/dev/video/00013575.mp4	cnvsrc-single/dev/audio/00013575.wav	280	179200
00008562	cnvsrc-single/dev/video/00008562.mp4	cnvsrc-single/dev/audio/00008562.wav	274	175360
00019437	cnvsrc-single/dev/video/00019437.mp4	cnvsrc-single/dev/audio/00019437.wav	556	355840
00011224	cnvsrc-single/dev/video/00011224.mp4	cnvsrc-single/dev/audio/00011224.wav	388	248320
00017177	cnvsrc-single/dev/video/00017177.mp4	cnvsrc-single/dev/audio/00017177.wav	249	159360
00018442	cnvsrc-single/dev/video/00018442.mp4	cnvsrc-single/dev/audio/00018442.wav	191	122240
00009178	cnvsrc-single/dev/video/00009178.mp4	cnvsrc-single/dev/audio/00009178.wav	173	110720
00012893	cnvsrc-single/dev/video/00012893.mp4	cnvsrc-single/dev/audio/00012893.wav	388	248320
00007073	cnvsrc-single/dev/video/00007073.mp4	cnvsrc-single/dev/audio/00007073.wav	237	151680
00018333	cnvsrc-single/dev/video/00018333.mp4	cnvsrc-single/dev/audio/00018333.wav	124	79360
00000858	cnvsrc-single/dev/video/00000858.mp4	cnvsrc-single/dev/audio/00000858.wav	370	236800
00008110	cnvsrc-single/dev/video/00008110.mp4	cnvsrc-single/dev/audio/00008110.wav	89	56960
00017927	cnvsrc-single/dev/video/00017927.mp4	cnvsrc-single/dev/audio/00017927.wav	39	24960
00012633	cnvsrc-single/dev/video/00012633.mp4	cnvsrc-single/dev/audio/00012633.wav	400	256000
00014524	cnvsrc-single/dev/video/00014524.mp4	cnvsrc-single/dev/audio/00014524.wav	382	244480
00000127	cnvsrc-single/dev/video/00000127.mp4	cnvsrc-single/dev/audio/00000127.wav	150	96000
00020455	cnvsrc-single/dev/video/00020455.mp4	cnvsrc-single/dev/audio/00020455.wav	410	262400
00006634	cnvsrc-single/dev/video/00006634.mp4	cnvsrc-single/dev/audio/00006634.wav	377	241280
00020625	cnvsrc-single/dev/video/00020625.mp4	cnvsrc-single/dev/audio/00020625.wav	418	267520
00012280	cnvsrc-single/dev/video/00012280.mp4	cnvsrc-single/dev/audio/00012280.wav	303	193920
00020591	cnvsrc-single/dev/video/00020591.mp4	cnvsrc-single/dev/audio/00020591.wav	480	307200
00019293	cnvsrc-single/dev/video/00019293.mp4	cnvsrc-single/dev/audio/00019293.wav	296	189440
00005438	cnvsrc-single/dev/video/00005438.mp4	cnvsrc-single/dev/audio/00005438.wav	126	80640
00019479	cnvsrc-single/dev/video/00019479.mp4	cnvsrc-single/dev/audio/00019479.wav	345	220800
00018820	cnvsrc-single/dev/video/00018820.mp4	cnvsrc-single/dev/audio/00018820.wav	112	71680
00016793	cnvsrc-single/dev/video/00016793.mp4	cnvsrc-single/dev/audio/00016793.wav	248	158720
00014682	cnvsrc-single/dev/video/00014682.mp4	cnvsrc-single/dev/audio/00014682.wav	188	120320
00019504	cnvsrc-single/dev/video/00019504.mp4	cnvsrc-single/dev/audio/00019504.wav	397	254080
00019925	cnvsrc-single/dev/video/00019925.mp4	cnvsrc-single/dev/audio/00019925.wav	77	49280
00021863	cnvsrc-single/dev/video/00021863.mp4	cnvsrc-single/dev/audio/00021863.wav	425	272000
00022658	cnvsrc-single/dev/video/00022658.mp4	cnvsrc-single/dev/audio/00022658.wav	398	254720
00014150	cnvsrc-single/dev/video/00014150.mp4	cnvsrc-single/dev/audio/00014150.wav	96	61440
00021672	cnvsrc-single/dev/video/00021672.mp4	cnvsrc-single/dev/audio/00021672.wav	229	146560
00020613	cnvsrc-single/dev/video/00020613.mp4	cnvsrc-single/dev/audio/00020613.wav	391	250240
00013936	cnvsrc-single/dev/video/00013936.mp4	cnvsrc-single/dev/audio/00013936.wav	183	117120
00003745	cnvsrc-single/dev/video/00003745.mp4	cnvsrc-single/dev/audio/00003745.wav	421	269440
00008425	cnvsrc-single/dev/video/00008425.mp4	cnvsrc-single/dev/audio/00008425.wav	55	35200
00016778	cnvsrc-single/dev/video/00016778.mp4	cnvsrc-single/dev/audio/00016778.wav	509	325760
00002947	cnvsrc-single/dev/video/00002947.mp4	cnvsrc-single/dev/audio/00002947.wav	475	304000
00001801	cnvsrc-single/dev/video/00001801.mp4	cnvsrc-single/dev/audio/00001801.wav	270	172800
00012971	cnvsrc-single/dev/video/00012971.mp4	cnvsrc-single/dev/audio/00012971.wav	101	64640
00021209	cnvsrc-single/dev/video/00021209.mp4	cnvsrc-single/dev/audio/00021209.wav	43	27520
00017861	cnvsrc-single/dev/video/00017861.mp4	cnvsrc-single/dev/audio/00017861.wav	58	37120
00013199	cnvsrc-single/dev/video/00013199.mp4	cnvsrc-single/dev/audio/00013199.wav	430	275200
00002811	cnvsrc-single/dev/video/00002811.mp4	cnvsrc-single/dev/audio/00002811.wav	236	151040
00011175	cnvsrc-single/dev/video/00011175.mp4	cnvsrc-single/dev/audio/00011175.wav	390	249600
00000301	cnvsrc-single/dev/video/00000301.mp4	cnvsrc-single/dev/audio/00000301.wav	128	81920
00008117	cnvsrc-single/dev/video/00008117.mp4	cnvsrc-single/dev/audio/00008117.wav	423	270720
00009387	cnvsrc-single/dev/video/00009387.mp4	cnvsrc-single/dev/audio/00009387.wav	150	96000
00021160	cnvsrc-single/dev/video/00021160.mp4	cnvsrc-single/dev/audio/00021160.wav	157	100480
00007925	cnvsrc-single/dev/video/00007925.mp4	cnvsrc-single/dev/audio/00007925.wav	385	246400
00022407	cnvsrc-single/dev/video/00022407.mp4	cnvsrc-single/dev/audio/00022407.wav	441	282240
00004222	cnvsrc-single/dev/video/00004222.mp4	cnvsrc-single/dev/audio/00004222.wav	55	35200
00003093	cnvsrc-single/dev/video/00003093.mp4	cnvsrc-single/dev/audio/00003093.wav	449	287360
00011912	cnvsrc-single/dev/video/00011912.mp4	cnvsrc-single/dev/audio/00011912.wav	562	359680
00007493	cnvsrc-single/dev/video/00007493.mp4	cnvsrc-single/dev/audio/00007493.wav	88	56320
00015973	cnvsrc-single/dev/video/00015973.mp4	cnvsrc-single/dev/audio/00015973.wav	433	277120
00013015	cnvsrc-single/dev/video/00013015.mp4	cnvsrc-single/dev/audio/00013015.wav	398	254720
00012281	cnvsrc-single/dev/video/00012281.mp4	cnvsrc-single/dev/audio/00012281.wav	236	151040
00000113	cnvsrc-single/dev/video/00000113.mp4	cnvsrc-single/dev/audio/00000113.wav	381	243840
00009977	cnvsrc-single/dev/video/00009977.mp4	cnvsrc-single/dev/audio/00009977.wav	511	327040
00007238	cnvsrc-single/dev/video/00007238.mp4	cnvsrc-single/dev/audio/00007238.wav	552	353280
00013882	cnvsrc-single/dev/video/00013882.mp4	cnvsrc-single/dev/audio/00013882.wav	389	248960
00017891	cnvsrc-single/dev/video/00017891.mp4	cnvsrc-single/dev/audio/00017891.wav	384	245760
00009707	cnvsrc-single/dev/video/00009707.mp4	cnvsrc-single/dev/audio/00009707.wav	158	101120
00000944	cnvsrc-single/dev/video/00000944.mp4	cnvsrc-single/dev/audio/00000944.wav	435	278400
00009610	cnvsrc-single/dev/video/00009610.mp4	cnvsrc-single/dev/audio/00009610.wav	401	256640
00002061	cnvsrc-single/dev/video/00002061.mp4	cnvsrc-single/dev/audio/00002061.wav	326	208640
00019942	cnvsrc-single/dev/video/00019942.mp4	cnvsrc-single/dev/audio/00019942.wav	376	240640
00016783	cnvsrc-single/dev/video/00016783.mp4	cnvsrc-single/dev/audio/00016783.wav	386	247040
00021280	cnvsrc-single/dev/video/00021280.mp4	cnvsrc-single/dev/audio/00021280.wav	430	275200
00015343	cnvsrc-single/dev/video/00015343.mp4	cnvsrc-single/dev/audio/00015343.wav	426	272640
00004219	cnvsrc-single/dev/video/00004219.mp4	cnvsrc-single/dev/audio/00004219.wav	305	195200
00014581	cnvsrc-single/dev/video/00014581.mp4	cnvsrc-single/dev/audio/00014581.wav	375	240000
00008164	cnvsrc-single/dev/video/00008164.mp4	cnvsrc-single/dev/audio/00008164.wav	160	102400
00000138	cnvsrc-single/dev/video/00000138.mp4	cnvsrc-single/dev/audio/00000138.wav	392	250880
00008969	cnvsrc-single/dev/video/00008969.mp4	cnvsrc-single/dev/audio/00008969.wav	323	206720
00006848	cnvsrc-single/dev/video/00006848.mp4	cnvsrc-single/dev/audio/00006848.wav	516	330240
00016325	cnvsrc-single/dev/video/00016325.mp4	cnvsrc-single/dev/audio/00016325.wav	503	321920
00020603	cnvsrc-single/dev/video/00020603.mp4	cnvsrc-single/dev/audio/00020603.wav	425	272000
00007942	cnvsrc-single/dev/video/00007942.mp4	cnvsrc-single/dev/audio/00007942.wav	381	243840
00022355	cnvsrc-single/dev/video/00022355.mp4	cnvsrc-single/dev/audio/00022355.wav	143	91520
00003017	cnvsrc-single/dev/video/00003017.mp4	cnvsrc-single/dev/audio/00003017.wav	419	268160
00018457	cnvsrc-single/dev/video/00018457.mp4	cnvsrc-single/dev/audio/00018457.wav	119	76160
00009565	cnvsrc-single/dev/video/00009565.mp4	cnvsrc-single/dev/audio/00009565.wav	396	253440
00022874	cnvsrc-single/dev/video/00022874.mp4	cnvsrc-single/dev/audio/00022874.wav	430	275200
00019228	cnvsrc-single/dev/video/00019228.mp4	cnvsrc-single/dev/audio/00019228.wav	82	52480
00013913	cnvsrc-single/dev/video/00013913.mp4	cnvsrc-single/dev/audio/00013913.wav	433	277120
00021226	cnvsrc-single/dev/video/00021226.mp4	cnvsrc-single/dev/audio/00021226.wav	83	53120
00017961	cnvsrc-single/dev/video/00017961.mp4	cnvsrc-single/dev/audio/00017961.wav	348	222720
00005905	cnvsrc-single/dev/video/00005905.mp4	cnvsrc-single/dev/audio/00005905.wav	219	140160
00016649	cnvsrc-single/dev/video/00016649.mp4	cnvsrc-single/dev/audio/00016649.wav	382	244480
00009201	cnvsrc-single/dev/video/00009201.mp4	cnvsrc-single/dev/audio/00009201.wav	360	230400
00014734	cnvsrc-single/dev/video/00014734.mp4	cnvsrc-single/dev/audio/00014734.wav	96	61440
00011038	cnvsrc-single/dev/video/00011038.mp4	cnvsrc-single/dev/audio/00011038.wav	371	237440
00016528	cnvsrc-single/dev/video/00016528.mp4	cnvsrc-single/dev/audio/00016528.wav	383	245120
00000101	cnvsrc-single/dev/video/00000101.mp4	cnvsrc-single/dev/audio/00000101.wav	380	243200
00007851	cnvsrc-single/dev/video/00007851.mp4	cnvsrc-single/dev/audio/00007851.wav	159	101760
00013608	cnvsrc-single/dev/video/00013608.mp4	cnvsrc-single/dev/audio/00013608.wav	375	240000
00000443	cnvsrc-single/dev/video/00000443.mp4	cnvsrc-single/dev/audio/00000443.wav	376	240640
00018556	cnvsrc-single/dev/video/00018556.mp4	cnvsrc-single/dev/audio/00018556.wav	147	94080
00016194	cnvsrc-single/dev/video/00016194.mp4	cnvsrc-single/dev/audio/00016194.wav	469	300160
00016708	cnvsrc-single/dev/video/00016708.mp4	cnvsrc-single/dev/audio/00016708.wav	150	96000
00022316	cnvsrc-single/dev/video/00022316.mp4	cnvsrc-single/dev/audio/00022316.wav	542	346880
00016327	cnvsrc-single/dev/video/00016327.mp4	cnvsrc-single/dev/audio/00016327.wav	411	263040
00002163	cnvsrc-single/dev/video/00002163.mp4	cnvsrc-single/dev/audio/00002163.wav	436	279040
00021655	cnvsrc-single/dev/video/00021655.mp4	cnvsrc-single/dev/audio/00021655.wav	406	259840
00018641	cnvsrc-single/dev/video/00018641.mp4	cnvsrc-single/dev/audio/00018641.wav	421	269440
00013726	cnvsrc-single/dev/video/00013726.mp4	cnvsrc-single/dev/audio/00013726.wav	483	309120
00003931	cnvsrc-single/dev/video/00003931.mp4	cnvsrc-single/dev/audio/00003931.wav	487	311680
00016678	cnvsrc-single/dev/video/00016678.mp4	cnvsrc-single/dev/audio/00016678.wav	416	266240
00018970	cnvsrc-single/dev/video/00018970.mp4	cnvsrc-single/dev/audio/00018970.wav	196	125440
00004314	cnvsrc-single/dev/video/00004314.mp4	cnvsrc-single/dev/audio/00004314.wav	691	442240
00016507	cnvsrc-single/dev/video/00016507.mp4	cnvsrc-single/dev/audio/00016507.wav	132	84480
00013510	cnvsrc-single/dev/video/00013510.mp4	cnvsrc-single/dev/audio/00013510.wav	79	50560
00004744	cnvsrc-single/dev/video/00004744.mp4	cnvsrc-single/dev/audio/00004744.wav	375	240000
00006072	cnvsrc-single/dev/video/00006072.mp4	cnvsrc-single/dev/audio/00006072.wav	379	242560
00004875	cnvsrc-single/dev/video/00004875.mp4	cnvsrc-single/dev/audio/00004875.wav	377	241280
00020279	cnvsrc-single/dev/video/00020279.mp4	cnvsrc-single/dev/audio/00020279.wav	380	243200
00021774	cnvsrc-single/dev/video/00021774.mp4	cnvsrc-single/dev/audio/00021774.wav	66	42240
00001554	cnvsrc-single/dev/video/00001554.mp4	cnvsrc-single/dev/audio/00001554.wav	84	53760
00001018	cnvsrc-single/dev/video/00001018.mp4	cnvsrc-single/dev/audio/00001018.wav	393	251520
